Group Start,Group End,Time Start,Time End,Temperature (deg C),Dew Point,Relative Humidity,Wind Speed (m per s),Wind Direction,Pressure (hPa),Cloud Cover,Total Radiation,Diffuse Radiation,Direct Radiation
55,55,2022-08-03 11:30:00,2022-08-03 12:30:00,36.1,18.5,0.356,1.8745330057100678,203.70264595096626,962.7,0.315,825.4,179.8,645.6
55,55,2022-08-03 12:30:00,2022-08-03 13:30:00,36.1,18.9,0.367,1.4386688883727583,188.36588612403258,962.8,0.467,657.7,267.5,390.2
55,55,2022-08-03 13:30:00,2022-08-03 14:30:00,36.1,19.1,0.37,1.5094112386801812,183.17983011986422,962.4,0.502,583.1,283.0,300.0
55,55,2022-08-03 14:30:00,2022-08-03 15:30:00,36.6,18.8,0.352,1.6682500717534512,197.52556837372288,961.9,0.455,599.8,149.5,450.3
55,55,2022-08-03 15:30:00,2022-08-03 16:30:00,35.4,19.0,0.382,1.2205213086520839,210.96375653207352,962.6,0.576,360.6,164.5,196.1
55,55,2022-08-03 16:30:00,2022-08-03 17:30:00,33.0,20.1,0.467,1.2169262454418204,333.434948822922,963.3,0.588,156.9,94.4,62.5
55,55,2022-08-03 17:30:00,2022-08-03 18:30:00,30.3,21.2,0.583,1.303832403939195,5.527540151656183,963.4,0.485,39.2,37.5,1.8
55,55,2022-08-03 18:30:00,2022-08-03 19:30:00,28.4,21.7,0.67,0.918139012545483,43.152389734005396,963.8,0.532,2.9,2.5,0.4
55,55,2022-08-03 19:30:00,2022-08-03 20:30:00,27.9,21.3,0.673,0.9950848794146359,67.75097634278768,964.6,0.556,0.0,0.0,0.0
55,55,2022-08-03 20:30:00,2022-08-03 21:30:00,27.9,21.1,0.666,1.3526522289140572,68.19859051364818,965.5,0.495,0.0,0.0,0.0
55,55,2022-08-03 21:30:00,2022-08-03 22:30:00,27.6,21.2,0.684,1.9993947425856087,70.42687416958984,966.4,0.576,0.0,0.0,0.0
55,55,2022-08-03 22:30:00,2022-08-03 23:30:00,26.8,21.4,0.727,2.3402427796958083,79.69515353123398,967.2,0.591,0.0,0.0,0.0
55,55,2022-08-03 23:30:00,2022-08-04 00:30:00,26.0,21.6,0.769,1.8462720961852808,93.90049374238188,967.0,0.505,0.0,0.0,0.0
56,56,2022-08-03 00:30:00,2022-08-03 01:30:00,29.7,17.3,0.474,2.695244513168874,186.24191434741505,957.1,0.038,0.0,0.0,0.0
56,56,2022-08-03 01:30:00,2022-08-03 02:30:00,29.1,17.3,0.488,2.4510733600722214,187.85331330197823,957.0,0.059,0.0,0.0,0.0
56,56,2022-08-03 02:30:00,2022-08-03 03:30:00,28.6,17.2,0.5,2.617056993496319,187.35237935989238,957.0,0.201,0.0,0.0,0.0
56,56,2022-08-03 03:30:00,2022-08-03 04:30:00,28.3,17.0,0.501,2.854405544252041,184.2053570017086,956.9,0.356,0.0,0.0,0.0
56,56,2022-08-03 04:30:00,2022-08-03 05:30:00,28.1,16.8,0.505,3.0153372087624546,181.59114027119458,956.7,0.363,0.0,0.0,0.0
56,56,2022-08-03 05:30:00,2022-08-03 06:30:00,27.9,17.2,0.52,2.979672246849948,184.02826366648515,956.9,0.388,85.7,38.3,47.4
56,56,2022-08-03 06:30:00,2022-08-03 07:30:00,28.4,18.2,0.538,2.347719612737654,183.0664855011259,957.0,0.46,226.4,82.7,143.7
56,56,2022-08-03 07:30:00,2022-08-03 08:30:00,29.7,19.1,0.53,2.0517403746509384,181.16913932790743,957.1,0.484,389.2,129.2,260.0
56,56,2022-08-03 08:30:00,2022-08-03 09:30:00,31.2,19.2,0.491,2.2579159100993658,190.6849124000027,957.3,0.441,525.7,190.8,334.8
56,56,2022-08-03 09:30:00,2022-08-03 10:30:00,32.6,19.0,0.448,2.3964817378794927,199.38451567935783,957.2,0.284,670.9,165.4,505.6
56,56,2022-08-03 10:30:00,2022-08-03 11:30:00,34.0,19.1,0.415,2.293342401999179,201.41296947487177,957.1,0.136,827.6,159.3,668.2
56,56,2022-08-03 11:30:00,2022-08-03 12:30:00,35.2,19.2,0.391,2.146093225344283,200.55604521958347,957.0,0.179,904.5,129.3,775.2
56,56,2022-08-03 12:30:00,2022-08-03 13:30:00,36.0,19.4,0.378,1.8806002266220652,196.82140989004085,956.9,0.54,828.5,170.4,658.1
56,56,2022-08-03 13:30:00,2022-08-03 14:30:00,36.1,19.1,0.37,1.6460409978079442,187.30575953331083,956.6,0.58,539.4,274.2,265.2
56,56,2022-08-03 14:30:00,2022-08-03 15:30:00,36.0,18.5,0.358,1.8286268333753162,195.94539590092285,956.2,0.33,578.0,153.1,424.9
56,56,2022-08-03 15:30:00,2022-08-03 16:30:00,35.4,18.5,0.37,1.2169262454418204,206.56505117707798,956.8,0.474,352.9,157.9,195.0
56,56,2022-08-03 16:30:00,2022-08-03 17:30:00,33.9,19.5,0.43,0.8041722567434172,51.34019174590992,957.2,0.573,200.6,93.1,107.5
56,56,2022-08-03 17:30:00,2022-08-03 18:30:00,31.3,20.8,0.537,1.2814619005544574,38.36748538486154,957.4,0.526,81.2,63.4,17.8
56,56,2022-08-03 18:30:00,2022-08-03 19:30:00,29.1,21.0,0.619,1.335046460251984,41.18592516570965,957.9,0.51,4.1,3.3,0.9
56,56,2022-08-03 19:30:00,2022-08-03 20:30:00,28.3,20.6,0.63,1.3934961826833738,57.26477372789236,958.6,0.388,0.0,0.0,0.0
56,56,2022-08-03 20:30:00,2022-08-03 21:30:00,28.1,20.1,0.62,1.4959991672865864,72.07208023799274,959.4,0.285,0.0,0.0,0.0
56,56,2022-08-03 21:30:00,2022-08-03 22:30:00,27.8,19.9,0.619,1.9993947425856087,70.42687416958984,960.0,0.401,0.0,0.0,0.0
56,56,2022-08-03 22:30:00,2022-08-03 23:30:00,27.5,20.3,0.648,2.6106874096105503,74.18080605249986,960.6,0.524,0.0,0.0,0.0
56,56,2022-08-03 23:30:00,2022-08-04 00:30:00,26.8,21.0,0.708,2.4731395156786506,87.08916217383228,960.7,0.503,0.0,0.0,0.0
57,57,2022-08-03 00:30:00,2022-08-03 01:30:00,29.8,16.8,0.456,2.4788021207234294,184.84400037508067,955.2,0.024,0.0,0.0,0.0
57,57,2022-08-03 01:30:00,2022-08-03 02:30:00,29.2,17.0,0.478,2.3681591877127692,188.13010235415595,955.1,0.156,0.0,0.0,0.0
57,57,2022-08-03 02:30:00,2022-08-03 03:30:00,28.7,17.0,0.492,2.4295282011352937,181.97493401088195,955.0,0.359,0.0,0.0,0.0
57,57,2022-08-03 03:30:00,2022-08-03 04:30:00,28.5,16.8,0.492,2.6377349667401173,179.09061955080085,954.7,0.396,0.0,0.0,0.0
57,57,2022-08-03 04:30:00,2022-08-03 05:30:00,28.3,16.7,0.494,2.638731403834178,178.18169703554815,954.7,0.293,0.0,0.0,0.0
57,57,2022-08-03 05:30:00,2022-08-03 06:30:00,28.0,17.0,0.511,2.5149499361008285,177.13759477388825,955.0,0.327,86.7,40.4,46.3
57,57,2022-08-03 06:30:00,2022-08-03 07:30:00,28.6,17.9,0.525,2.2668244387273853,184.23639479905884,955.1,0.391,232.6,83.3,149.3
57,57,2022-08-03 07:30:00,2022-08-03 08:30:00,29.9,18.8,0.513,1.9092709760341677,195.25511870305778,955.2,0.395,396.8,110.3,286.5
57,57,2022-08-03 08:30:00,2022-08-03 09:30:00,31.3,19.0,0.48,1.8986855666472489,194.03624346792645,955.5,0.32,511.1,147.7,363.4
57,57,2022-08-03 09:30:00,2022-08-03 10:30:00,32.7,19.1,0.445,2.0033353032207506,190.84030545433058,955.4,0.257,738.6,129.2,609.4
57,57,2022-08-03 10:30:00,2022-08-03 11:30:00,34.2,19.2,0.413,1.9608944385101725,196.1134182330893,955.2,0.231,851.3,140.7,710.6
57,57,2022-08-03 11:30:00,2022-08-03 12:30:00,35.3,19.2,0.388,1.7884110211202355,200.55604521958347,955.1,0.202,857.0,164.1,692.9
57,57,2022-08-03 12:30:00,2022-08-03 13:30:00,36.1,19.1,0.37,1.6682500717534512,197.52556837372288,954.9,0.304,859.5,147.7,711.8
57,57,2022-08-03 13:30:00,2022-08-03 14:30:00,36.3,19.0,0.363,1.5030117018143827,192.87500155961249,954.7,0.537,666.0,190.1,475.9
57,57,2022-08-03 14:30:00,2022-08-03 15:30:00,35.8,19.0,0.374,1.4041456678174848,190.30484646876602,954.6,0.534,366.1,200.0,166.1
57,57,2022-08-03 15:30:00,2022-08-03 16:30:00,35.2,18.9,0.385,1.2977696009347173,180.0,954.8,0.494,423.6,157.0,266.6
57,57,2022-08-03 16:30:00,2022-08-03 17:30:00,34.2,19.7,0.427,0.9247957264164512,185.1944289077348,955.2,0.502,192.1,109.4,82.6
57,57,2022-08-03 17:30:00,2022-08-03 18:30:00,32.4,20.7,0.503,0.7820753840910242,15.524110996754246,955.6,0.429,112.4,70.8,41.6
57,57,2022-08-03 18:30:00,2022-08-03 19:30:00,30.5,20.5,0.552,1.006467654777927,45.0,956.1,0.461,5.8,4.2,1.6
57,57,2022-08-03 19:30:00,2022-08-03 20:30:00,29.1,20.1,0.584,1.1052290519148111,52.69605172201659,956.8,0.299,0.0,0.0,0.0
57,57,2022-08-03 20:30:00,2022-08-03 21:30:00,28.3,19.9,0.604,1.254509838123648,64.29004621918875,957.6,0.125,0.0,0.0,0.0
57,57,2022-08-03 21:30:00,2022-08-03 22:30:00,28.1,19.7,0.602,1.4848282567398885,68.49856567595214,958.0,0.286,0.0,0.0,0.0
57,57,2022-08-03 22:30:00,2022-08-03 23:30:00,27.7,19.7,0.619,1.8533777238432532,71.56505117707798,958.5,0.51,0.0,0.0,0.0
57,57,2022-08-03 23:30:00,2022-08-04 00:30:00,27.0,20.2,0.661,2.0525943769250268,78.23171106797935,958.9,0.489,0.0,0.0,0.0
58,58,2022-08-03 00:30:00,2022-08-03 01:30:00,30.1,15.7,0.417,2.399405168960796,186.00900595749454,950.1,0.079,0.0,0.0,0.0
58,58,2022-08-03 01:30:00,2022-08-03 02:30:00,29.3,16.1,0.447,2.2745426239414384,186.34019174590992,950.0,0.114,0.0,0.0,0.0
58,58,2022-08-03 02:30:00,2022-08-03 03:30:00,28.8,16.4,0.471,2.225077433753307,184.3160275198656,949.7,0.085,0.0,0.0,0.0
58,58,2022-08-03 03:30:00,2022-08-03 04:30:00,28.3,16.3,0.483,2.1805236431545536,176.69813432556498,949.6,0.136,0.0,0.0,0.0
58,58,2022-08-03 04:30:00,2022-08-03 05:30:00,27.8,16.2,0.495,2.2439011242194757,171.41637851988605,949.7,0.115,0.0,0.0,0.0
58,58,2022-08-03 05:30:00,2022-08-03 06:30:00,27.6,16.5,0.506,2.2668244387273853,175.76360520094116,950.0,0.245,88.5,36.6,51.9
58,58,2022-08-03 06:30:00,2022-08-03 07:30:00,28.4,17.4,0.511,1.9746990208023794,184.86451443776053,950.1,0.363,239.0,78.2,160.8
58,58,2022-08-03 07:30:00,2022-08-03 08:30:00,29.8,18.0,0.492,1.675587682094157,192.99461679191648,950.3,0.224,397.8,114.4,283.4
58,58,2022-08-03 08:30:00,2022-08-03 09:30:00,31.4,18.0,0.447,1.7082169310561537,197.10272896905235,950.4,0.088,616.1,119.0,497.1
58,58,2022-08-03 09:30:00,2022-08-03 10:30:00,33.2,18.1,0.407,1.7607586054150717,198.0041616059134,950.3,0.235,760.1,124.5,635.6
58,58,2022-08-03 10:30:00,2022-08-03 11:30:00,34.6,18.3,0.381,1.7102676123840501,201.54097591853844,950.2,0.311,758.5,226.1,532.5
58,58,2022-08-03 11:30:00,2022-08-03 12:30:00,35.8,18.3,0.358,1.5557246837144685,203.8059435184577,950.0,0.214,874.6,145.7,728.9
58,58,2022-08-03 12:30:00,2022-08-03 13:30:00,36.7,18.5,0.343,1.4700003611801833,199.98310652189997,949.8,0.156,858.2,150.5,707.7
58,58,2022-08-03 13:30:00,2022-08-03 14:30:00,37.3,18.4,0.331,1.403521464333509,197.35402463626133,949.5,0.243,808.8,119.6,689.2
58,58,2022-08-03 14:30:00,2022-08-03 15:30:00,37.1,17.9,0.325,1.4072625321805736,210.37912601136833,949.3,0.453,562.1,166.6,395.6
58,58,2022-08-03 15:30:00,2022-08-03 16:30:00,35.2,18.4,0.372,1.4288902269523596,264.9575489308291,949.7,0.51,344.8,163.5,181.2
58,58,2022-08-03 16:30:00,2022-08-03 17:30:00,32.8,20.1,0.472,1.284194231802798,340.97439396243135,950.2,0.509,225.9,133.4,92.5
58,58,2022-08-03 17:30:00,2022-08-03 18:30:00,31.5,21.2,0.546,1.2312435173270164,17.8188889145228,950.6,0.396,123.5,60.3,63.3
58,58,2022-08-03 18:30:00,2022-08-03 19:30:00,29.9,21.0,0.587,1.0398686497523626,40.100907546212284,951.1,0.2,7.5,5.1,2.3
58,58,2022-08-03 19:30:00,2022-08-03 20:30:00,28.8,20.3,0.6,1.0988679685706744,49.635463426902675,951.8,0.065,0.0,0.0,0.0
58,58,2022-08-03 20:30:00,2022-08-03 21:30:00,28.4,19.7,0.593,1.2896415276507842,54.246112745563266,952.4,0.043,0.0,0.0,0.0
58,58,2022-08-03 21:30:00,2022-08-03 22:30:00,28.0,19.3,0.594,1.3138749071535951,59.34933204294714,952.9,0.185,0.0,0.0,0.0
58,58,2022-08-03 22:30:00,2022-08-03 23:30:00,27.4,19.3,0.613,1.4652237429908097,53.13010235415595,953.3,0.334,0.0,0.0,0.0
58,58,2022-08-03 23:30:00,2022-08-04 00:30:00,26.8,19.6,0.648,1.6839343722596234,55.12467165539783,953.6,0.382,0.0,0.0,0.0
59,59,2022-08-03 00:30:00,2022-08-03 01:30:00,29.9,15.1,0.406,2.5243399498578585,185.71059313749964,942.4,0.04,0.0,0.0,0.0
59,59,2022-08-03 01:30:00,2022-08-03 02:30:00,29.1,15.0,0.422,2.3536839783039656,185.1021652523582,942.2,0.074,0.0,0.0,0.0
59,59,2022-08-03 02:30:00,2022-08-03 03:30:00,28.5,15.1,0.443,2.3085756641350783,184.15964229371264,941.9,0.069,0.0,0.0,0.0
59,59,2022-08-03 03:30:00,2022-08-03 04:30:00,28.0,15.1,0.455,2.3953845313796096,185.01311375503582,941.6,0.128,0.0,0.0,0.0
59,59,2022-08-03 04:30:00,2022-08-03 05:30:00,27.7,15.0,0.458,2.3085756641350783,184.15964229371264,941.6,0.22,0.0,0.0,0.0
59,59,2022-08-03 05:30:00,2022-08-03 06:30:00,27.6,15.2,0.466,2.0530212448462324,182.33730585912383,942.1,0.351,79.5,34.9,44.6
59,59,2022-08-03 06:30:00,2022-08-03 07:30:00,28.4,16.1,0.473,1.6326778850469024,180.0,942.5,0.339,198.1,81.4,116.7
59,59,2022-08-03 07:30:00,2022-08-03 08:30:00,30.0,16.7,0.449,1.412235206799898,191.97613244420336,942.6,0.12,424.4,104.3,320.1
59,59,2022-08-03 08:30:00,2022-08-03 09:30:00,32.2,16.8,0.397,1.7412412807878195,207.1811110854772,942.6,0.086,644.7,99.9,544.8
59,59,2022-08-03 09:30:00,2022-08-03 10:30:00,34.1,16.7,0.355,1.9680314755287494,218.0887728809753,942.5,0.254,740.4,113.8,626.6
59,59,2022-08-03 10:30:00,2022-08-03 11:30:00,35.3,16.7,0.332,1.836278025090966,223.1523897340054,942.5,0.354,741.4,186.8,554.5
59,59,2022-08-03 11:30:00,2022-08-03 12:30:00,36.2,16.9,0.319,1.6348233234035294,219.80557109226518,942.3,0.217,826.2,194.1,632.1
59,59,2022-08-03 12:30:00,2022-08-03 13:30:00,37.1,17.1,0.309,1.4848282567398885,220.42607874009911,942.1,0.072,888.2,128.8,759.4
59,59,2022-08-03 13:30:00,2022-08-03 14:30:00,37.6,17.1,0.3,1.3916084019349457,223.7811247648687,941.7,0.103,827.1,107.6,719.5
59,59,2022-08-03 14:30:00,2022-08-03 15:30:00,37.2,16.3,0.292,1.1434187692518747,203.74949449286675,941.6,0.354,636.2,140.6,495.6
59,59,2022-08-03 15:30:00,2022-08-03 16:30:00,36.0,16.0,0.306,0.9546354880170839,217.8749836510982,941.9,0.555,350.2,181.6,168.6
59,59,2022-08-03 16:30:00,2022-08-03 17:30:00,34.3,17.7,0.374,1.2446923939145556,312.2736890060937,942.5,0.505,221.6,125.9,95.6
59,59,2022-08-03 17:30:00,2022-08-03 18:30:00,32.0,19.4,0.474,1.38403153037318,3.4682292589171766,943.0,0.386,118.7,63.5,55.3
59,59,2022-08-03 18:30:00,2022-08-03 19:30:00,30.1,20.0,0.546,1.1052290519148111,37.30394827798341,943.5,0.248,8.6,6.4,2.1
59,59,2022-08-03 19:30:00,2022-08-03 20:30:00,28.8,20.0,0.588,0.9808939940421177,39.80557109226521,944.2,0.087,0.0,0.0,0.0
59,59,2022-08-03 20:30:00,2022-08-03 21:30:00,28.0,20.0,0.616,0.8900309735013228,41.18592516570965,944.8,0.053,0.0,0.0,0.0
59,59,2022-08-03 21:30:00,2022-08-03 22:30:00,27.4,19.7,0.629,0.9219487343561626,39.47245984834382,945.3,0.194,0.0,0.0,0.0
59,59,2022-08-03 22:30:00,2022-08-03 23:30:00,27.1,19.3,0.625,1.2896415276507842,35.75388725443679,945.5,0.277,0.0,0.0,0.0
59,59,2022-08-03 23:30:00,2022-08-04 00:30:00,26.7,19.2,0.635,1.5438509072439837,40.60129464500449,945.7,0.302,0.0,0.0,0.0
60,60,2022-08-03 00:30:00,2022-08-03 01:30:00,29.5,14.4,0.398,2.3085756641350783,184.15964229371264,934.2,0.082,0.0,0.0,0.0
60,60,2022-08-03 01:30:00,2022-08-03 02:30:00,28.9,14.3,0.41,2.222318990819739,183.23970029610211,934.0,0.156,0.0,0.0,0.0
60,60,2022-08-03 02:30:00,2022-08-03 03:30:00,28.2,14.2,0.423,2.2191622861143334,181.0809241866607,933.7,0.217,0.0,0.0,0.0
60,60,2022-08-03 03:30:00,2022-08-03 04:30:00,27.8,14.2,0.432,2.345852638595266,182.04540848888723,933.4,0.291,0.0,0.0,0.0
60,60,2022-08-03 04:30:00,2022-08-03 05:30:00,27.6,14.0,0.432,2.3626022949837315,187.1250163489018,933.4,0.318,0.0,0.0,0.0
60,60,2022-08-03 05:30:00,2022-08-03 06:30:00,27.8,14.1,0.431,2.1526163200998845,193.4957332807958,933.8,0.329,75.3,33.9,41.3
60,60,2022-08-03 06:30:00,2022-08-03 07:30:00,28.8,15.0,0.429,1.8276681822827603,200.09523119190482,934.2,0.338,215.7,78.2,137.5
60,60,2022-08-03 07:30:00,2022-08-03 08:30:00,30.6,15.6,0.404,1.7810462224148804,209.57783868126134,934.4,0.139,433.1,108.7,324.5
60,60,2022-08-03 08:30:00,2022-08-03 09:30:00,32.4,15.8,0.367,2.009885735860769,215.67640822186198,934.5,0.023,643.7,93.0,550.8
60,60,2022-08-03 09:30:00,2022-08-03 10:30:00,34.0,16.0,0.342,1.9298136340549796,220.60129464500446,934.4,0.07,785.2,100.7,684.5
60,60,2022-08-03 10:30:00,2022-08-03 11:30:00,35.2,16.2,0.325,1.6896488042609579,221.98721249581666,934.4,0.228,853.8,124.9,728.8
60,60,2022-08-03 11:30:00,2022-08-03 12:30:00,36.1,16.5,0.314,1.5238556944794301,217.18470645323313,934.3,0.214,862.4,194.9,667.5
60,60,2022-08-03 12:30:00,2022-08-03 13:30:00,36.7,16.6,0.306,1.3584701148121634,213.69006752597977,934.2,0.111,875.3,140.1,735.2
60,60,2022-08-03 13:30:00,2022-08-03 14:30:00,37.2,16.7,0.298,1.172926319297633,214.82448915695682,933.8,0.19,815.6,114.1,701.4
60,60,2022-08-03 14:30:00,2022-08-03 15:30:00,36.6,16.6,0.307,0.973720998388156,205.46334506187162,933.6,0.339,633.3,155.4,477.9
60,60,2022-08-03 15:30:00,2022-08-03 16:30:00,35.3,16.5,0.329,0.6498968387227809,165.06858282186244,934.1,0.525,465.1,143.3,321.8
60,60,2022-08-03 16:30:00,2022-08-03 17:30:00,33.8,17.5,0.382,0.9017681526093716,338.1985905136482,934.7,0.561,231.3,139.2,92.1
60,60,2022-08-03 17:30:00,2022-08-03 18:30:00,32.2,19.3,0.466,1.1609113923161194,334.3589941756947,935.0,0.463,115.5,72.3,43.2
60,60,2022-08-03 18:30:00,2022-08-03 19:30:00,30.6,20.0,0.534,1.0916674456532245,4.3987053549955135,935.4,0.376,10.2,7.6,2.6
60,60,2022-08-03 19:30:00,2022-08-03 20:30:00,29.1,20.0,0.581,1.105229051914811,24.623564786163627,936.1,0.172,0.0,0.0,0.0
60,60,2022-08-03 20:30:00,2022-08-03 21:30:00,28.1,20.1,0.618,1.0339530547842415,31.75948008481282,936.9,0.066,0.0,0.0,0.0
60,60,2022-08-03 21:30:00,2022-08-03 22:30:00,27.5,20.0,0.64,1.17963093845181,27.474431626277124,937.3,0.25,0.0,0.0,0.0
60,60,2022-08-03 22:30:00,2022-08-03 23:30:00,27.0,19.8,0.649,1.3713103824271329,31.26373169437744,937.4,0.443,0.0,0.0,0.0
60,60,2022-08-03 23:30:00,2022-08-04 00:30:00,26.5,19.5,0.654,1.6083445134868344,38.65980825409008,937.5,0.461,0.0,0.0,0.0
61,61,2022-08-03 00:30:00,2022-08-03 01:30:00,29.3,14.2,0.396,2.6427133951394532,183.6329507394882,926.5,0.265,0.0,0.0,0.0
61,61,2022-08-03 01:30:00,2022-08-03 02:30:00,28.6,14.1,0.41,2.5173877473153983,183.81407483429035,926.3,0.39,0.0,0.0,0.0
61,61,2022-08-03 02:30:00,2022-08-03 03:30:00,28.2,13.9,0.415,2.6844941144986145,183.57633437499734,925.9,0.51,0.0,0.0,0.0
61,61,2022-08-03 03:30:00,2022-08-03 04:30:00,28.1,13.7,0.413,2.830049313740631,187.65065095535942,925.7,0.496,0.0,0.0,0.0
61,61,2022-08-03 04:30:00,2022-08-03 05:30:00,27.8,13.6,0.418,2.660887943368691,192.72435568542238,925.8,0.52,0.0,0.0,0.0
61,61,2022-08-03 05:30:00,2022-08-03 06:30:00,27.6,14.0,0.432,2.3979438989294244,196.2201936956028,926.1,0.31,75.5,34.2,41.3
61,61,2022-08-03 06:30:00,2022-08-03 07:30:00,28.5,14.9,0.435,1.9065152310674203,199.2306723756613,926.6,0.066,259.7,67.6,192.1
61,61,2022-08-03 07:30:00,2022-08-03 08:30:00,30.4,15.4,0.403,1.6849748013809824,206.56505117707798,926.9,0.02,455.6,86.7,368.9
61,61,2022-08-03 08:30:00,2022-08-03 09:30:00,32.2,15.3,0.361,1.7422474879106795,215.21759296819272,926.9,0.17,635.2,98.0,537.2
61,61,2022-08-03 09:30:00,2022-08-03 10:30:00,33.5,15.5,0.34,1.4848282567398885,220.42607874009911,926.9,0.287,698.2,166.7,531.6
61,61,2022-08-03 10:30:00,2022-08-03 11:30:00,34.4,15.8,0.329,1.1248756141635656,225.0,927.1,0.212,780.8,177.5,603.3
61,61,2022-08-03 11:30:00,2022-08-03 12:30:00,35.3,16.1,0.321,0.8372707102804627,233.13010235415598,927.0,0.164,885.7,164.2,721.4
61,61,2022-08-03 12:30:00,2022-08-03 13:30:00,36.0,16.4,0.315,0.609542277791772,254.05460409907715,926.8,0.282,862.2,154.9,707.4
61,61,2022-08-03 13:30:00,2022-08-03 14:30:00,36.2,16.6,0.314,0.5458337228266122,302.4711922908485,926.6,0.273,698.4,200.1,498.3
61,61,2022-08-03 14:30:00,2022-08-03 15:30:00,36.3,17.0,0.321,0.8341250358767256,342.4744316262771,926.2,0.08,681.5,125.4,556.1
61,61,2022-08-03 15:30:00,2022-08-03 16:30:00,34.9,17.8,0.364,1.1631736446578185,30.256437163529256,926.6,0.293,550.0,88.3,461.7
61,61,2022-08-03 16:30:00,2022-08-03 17:30:00,31.1,19.4,0.499,0.947263675085108,45.0,927.6,0.529,292.9,98.4,194.6
61,61,2022-08-03 17:30:00,2022-08-03 18:30:00,28.5,20.5,0.62,0.9209977813085091,0.0,927.9,0.529,97.4,64.5,32.9
61,61,2022-08-03 18:30:00,2022-08-03 19:30:00,28.1,20.6,0.639,1.1083959038265376,10.885527054658724,928.1,0.318,11.7,8.7,3.0
61,61,2022-08-03 19:30:00,2022-08-03 20:30:00,27.6,20.7,0.664,1.1661831545900019,21.03751102542185,928.9,0.119,0.0,0.0,0.0
61,61,2022-08-03 20:30:00,2022-08-03 21:30:00,27.1,20.6,0.674,1.3513559639024426,16.189206257026967,929.6,0.207,0.0,0.0,0.0
61,61,2022-08-03 21:30:00,2022-08-03 22:30:00,26.9,20.1,0.665,1.4072625321805736,22.750976342787624,929.9,0.394,0.0,0.0,0.0
61,61,2022-08-03 22:30:00,2022-08-03 23:30:00,26.7,19.8,0.659,1.5540339844100197,27.255328374943076,930.1,0.5,0.0,0.0,0.0
61,61,2022-08-03 23:30:00,2022-08-04 00:30:00,26.4,19.4,0.657,1.5797592166419034,32.005383208083515,930.2,0.5,0.0,0.0,0.0
62,62,2022-08-03 00:30:00,2022-08-03 01:30:00,29.1,14.0,0.396,2.4284459255446667,180.9877603996398,919.9,0.371,0.0,0.0,0.0
62,62,2022-08-03 01:30:00,2022-08-03 02:30:00,28.6,13.9,0.406,2.344731740559497,178.97696981133214,919.6,0.6,0.0,0.0,0.0
62,62,2022-08-03 02:30:00,2022-08-03 03:30:00,28.3,13.8,0.41,2.43133092320654,177.03906386583623,919.3,0.601,0.0,0.0,0.0
62,62,2022-08-03 03:30:00,2022-08-03 04:30:00,27.9,13.6,0.415,2.261018509859156,181.06091169026422,919.2,0.544,0.0,0.0,0.0
62,62,2022-08-03 04:30:00,2022-08-03 05:30:00,27.3,13.5,0.428,1.9835542177799308,187.27500495788925,919.4,0.514,0.0,0.0,0.0
62,62,2022-08-03 05:30:00,2022-08-03 06:30:00,27.2,14.0,0.442,1.7077038759519083,191.30993247402023,919.8,0.301,69.0,34.3,34.7
62,62,2022-08-03 06:30:00,2022-08-03 07:30:00,28.4,15.0,0.439,1.3636207308792438,197.87869659584135,920.2,0.118,252.4,68.6,183.8
62,62,2022-08-03 07:30:00,2022-08-03 08:30:00,30.1,15.3,0.406,1.1987892211317963,204.77514056883192,920.3,0.146,442.0,96.1,345.9
62,62,2022-08-03 08:30:00,2022-08-03 09:30:00,31.6,15.2,0.372,1.0697751214831186,210.57922687248902,920.4,0.382,604.0,118.7,485.4
62,62,2022-08-03 09:30:00,2022-08-03 10:30:00,32.4,15.4,0.359,0.7129103209119814,220.2363583092738,920.5,0.505,588.9,233.8,355.1
62,62,2022-08-03 10:30:00,2022-08-03 11:30:00,33.3,15.8,0.351,0.3375146135691045,240.25511870305778,920.7,0.391,786.8,205.4,581.4
62,62,2022-08-03 11:30:00,2022-08-03 12:30:00,34.3,16.4,0.343,0.41863535514023137,0.0,920.7,0.224,843.1,186.4,656.7
62,62,2022-08-03 12:30:00,2022-08-03 13:30:00,35.1,16.9,0.342,0.8224879718350149,14.743562836470744,920.6,0.215,887.2,134.6,752.7
62,62,2022-08-03 13:30:00,2022-08-03 14:30:00,35.5,17.4,0.343,1.259389861476246,21.44773632710536,920.3,0.25,794.2,116.7,677.5
62,62,2022-08-03 14:30:00,2022-08-03 15:30:00,35.5,17.7,0.349,1.681330482697778,18.886087369709287,919.9,0.089,714.9,102.3,612.7
62,62,2022-08-03 15:30:00,2022-08-03 16:30:00,35.1,17.6,0.358,1.9284509315425389,27.121303404158652,920.0,0.059,552.5,88.6,463.9
62,62,2022-08-03 16:30:00,2022-08-03 17:30:00,32.5,18.6,0.439,1.939325741051487,57.33908727832619,921.0,0.364,341.2,87.7,253.5
62,62,2022-08-03 17:30:00,2022-08-03 18:30:00,29.3,19.9,0.568,1.6745414205609255,53.13010235415595,921.7,0.553,119.8,54.4,65.4
62,62,2022-08-03 18:30:00,2022-08-03 19:30:00,28.2,19.9,0.608,1.337669343841851,20.13630342824814,921.7,0.383,14.2,8.5,5.7
